ens_id	symbol	chr	start	end	strand
ENSMUSG00000020548	1700086D15Rik	chr11	65151910	65159891	-
ENSMUSG00000057135	Scimp	chr11	70790932	70812586	-
ENSMUSG00000016921	Srsf6	chr2	162931528	162937121	+
ENSMUSG00000033389	Arhgap44	chr11	65002039	65162961	-
ENSMUSG00000064194	Zfp936	chr7	43114229	43192109	+
ENSMUSG00000006288	Ttc5	chr14	50765415	50785519	-
ENSMUSG00000037395	Rcor3	chr1	192098546	192138062	-
ENSMUSG00000028532	Cachd1	chr4	100776675	101029220	+
ENSMUSG00000023015	Racgap1	chr15	99620496	99651656	-
ENSMUSG00000030538	Cib1	chr7	80227147	80232813	-
ENSMUSG00000027247	Arhgap1	chr2	91649860	91672326	+
ENSMUSG00000020330	Hmmr	chr11	40701395	40733422	-
ENSMUSG00000003072	Atp5d	chr10	80138632	80145818	+
ENSMUSG00000028078	Dclk2	chr3	86786151	86920852	-
ENSMUSG00000079444	Gm21981	chr17	47686739	47694455	-
ENSMUSG00000093950	Gm20823	chrY	62462504	62464845	-
ENSMUSG00000090115	Usp49	chr17	47630690	47686738	+
ENSMUSG00000062981	Mrpl42	chr10	95480805	95501940	-
ENSMUSG00000030000	Add2	chr6	86028681	86124409	+
ENSMUSG00000007777	0610009B22Rik	chr11	51685386	51688874	-
ENSMUSG00000071179	Serpina16	chr12	103668808	103676139	-
ENSMUSG00000046085	4931422A03Rik	chr2	103966943	104028361	-
ENSMUSG00000039456	Morc3	chr16	93832121	93876072	+
ENSMUSG00000032698	Lmo2	chr2	103957986	103981878	+
ENSMUSG00000024209	1700061G19Rik	chr17	56875477	56888904	+
ENSMUSG00000003068	Stk11	chr10	80115803	80130682	+
ENSMUSG00000003283	Hck	chr2	153108468	153151441	+
ENSMUSG00000022002	Erich6b	chr14	75642259	75667137	+
ENSMUSG00000026814	Eng	chr2	32646595	32682669	+
ENSMUSG00000092558	Med20	chr17	47611582	47624418	+
ENSMUSG00000022837	Iqcb1	chr16	36828385	36872721	+
ENSMUSG00000034893	Cog3	chr14	75702350	75754517	-
ENSMUSG00000075510	Fam187a	chr11	102885169	102886731	+
ENSMUSG00000020930	Ccdc103	chr11	102881204	102885216	+
ENSMUSG00000054901	Arhgef33	chr17	80307407	80400081	+
ENSMUSG00000021081	Serpina1f	chr12	103688044	103695529	-
ENSMUSG00000023266	Frs3	chr17	47689030	47704286	+
ENSMUSG00000064280	Ccdc146	chr5	21292961	21424677	-
ENSMUSG00000094107	Vmn2r47	chr7	9816782	9841325	-
ENSMUSG00000048351	Coa7	chr4	108328140	108341544	+
ENSMUSG00000039661	Dusp26	chr8	31089471	31097047	+
ENSMUSG00000078588	Ccdc24	chr4	117866524	117872557	-
ENSMUSG00000061578	Ksr2	chr5	117414000	117775003	+
ENSMUSG00000030447	Cyfip1	chr7	55841745	55932602	+
ENSMUSG00000029649	Pomp	chr5	147860461	147876456	+
ENSMUSG00000038418	Egr1	chr18	34859823	34864984	+
ENSMUSG00000059816	Fam159a	chr4	108367777	108383349	-
ENSMUSG00000033475	Tomm6	chr17	47686646	47688386	-
ENSMUSG00000093661	Eif4e3	chr6	99625135	99666771	-
ENSMUSG00000094205	Gm8926	chr5	11770548	11775300	+
ENSMUSG00000039899	Fgl2	chr5	21372642	21378374	+
ENSMUSG00000033671	Cep350	chr1	155844964	155973255	-
ENSMUSG00000026888	Grb14	chr2	64912476	65024987	-
ENSMUSG00000038879	Nipal2	chr15	34572799	34679212	-
ENSMUSG00000032315	Cyp1a1	chr9	57687928	57703824	+
ENSMUSG00000022313	Utp23	chr15	51877429	51884614	+
ENSMUSG00000027180	Fbxo3	chr2	104027721	104063240	+
ENSMUSG00000028597	Gpx7	chr4	108400390	108406961	-
ENSMUSG00000035576	L3mbtl1	chr2	162943472	162974522	+
ENSMUSG00000038365	Fbxo25	chr8	13907803	13940522	+
ENSMUSG00000031672	Got2	chr8	95864134	95888547	-
ENSMUSG00000041523	Upk2	chr9	44452715	44454976	-
ENSMUSG00000074212	Dnajb14	chr3	137867675	137916557	+
ENSMUSG00000031266	Gla	chrX	134588149	134601125	-
ENSMUSG00000023984	Gm20517	chr17	47611589	47683861	+
ENSMUSG00000037784	Dzip1l	chr9	99629496	99669256	+
ENSMUSG00000029650	Slc46a3	chr5	147878437	147894815	-
ENSMUSG00000096549	Prickle4	chr17	47688517	47694736	-
ENSMUSG00000020549	Elac2	chr11	64979038	65002069	+
ENSMUSG00000036932	Aifm1	chrX	48474944	48513563	-
ENSMUSG00000066964	Tmem211	chr5	113226909	113239263	+
ENSMUSG00000041406	BC055324	chr1	163945993	163994796	-
ENSMUSG00000015468	Notch4	chr17	34564268	34588503	+
ENSMUSG00000021131	Erh	chr12	80634022	80644341	-
ENSMUSG00000031074	Fgf3	chr7	144838083	144844436	+
ENSMUSG00000068877	Selenbp2	chr3	94693556	94704413	+
ENSMUSG00000005087	Cd44	chr2	102811141	102901665	-
ENSMUSG00000046519	Golph3l	chr3	95588934	95619247	+
ENSMUSG00000055368	Slc6a2	chr8	92960079	93001667	+
ENSMUSG00000024743	Syt7	chr19	10389090	10453181	+
ENSMUSG00000029797	Sspo	chr6	48448229	48501250	+
ENSMUSG00000032212	Sltm	chr9	70542754	70592234	+
ENSMUSG00000020056	Washc3	chr10	88201093	88246158	+
ENSMUSG00000024360	Etf1	chr18	34902785	34932007	-
ENSMUSG00000023262	Acy1	chr9	106432981	106438319	-
ENSMUSG00000074812	Spdye4c	chr2	128591209	128598464	+
ENSMUSG00000029651	Mtus2	chr5	147957320	148316065	+
ENSMUSG00000048833	Slc39a9	chr12	80643883	80683342	+
ENSMUSG00000022761	Lztr1	chr16	17508688	17526333	+
ENSMUSG00000042389	Tsen2	chr6	115544664	115578628	+
ENSMUSG00000021590	Spata9	chr13	75967150	75998972	+
ENSMUSG00000029663	Gngt1	chr6	3993792	3997436	+
ENSMUSG00000037022	Mmaa	chr8	79263598	79294937	-
ENSMUSG00000038371	Sbf2	chr7	110308013	110614922	-
ENSMUSG00000024116	Prss21	chr17	23868056	23873114	+
ENSMUSG00000034620	Tmem5	chr10	122078114	122097371	-
ENSMUSG00000031290	Lrch2	chrX	147470375	147554081	-
ENSMUSG00000105383	Gm42641	chr9	109057933	109074120	-
ENSMUSG00000042492	Tbc1d10b	chr7	127197459	127208468	-
ENSMUSG00000032766	Gng11	chr6	4003904	4008445	+
ENSMUSG00000078757	Scgb1b29	chr7	32441541	32442722	+
ENSMUSG00000026637	Traf5	chr1	191997205	192092559	-
ENSMUSG00000046610	Oacyl	chr18	65698268	65751601	+
ENSMUSG00000074781	Ube2n	chr10	95515145	95545657	+
ENSMUSG00000028889	Yrdc	chr4	124850679	124855242	+
ENSMUSG00000070003	Ssbp4	chr8	70597490	70608872	-
ENSMUSG00000030742	Lat	chr7	126363824	126369570	-
ENSMUSG00000020482	Ccdc117	chr11	5528887	5542187	-
ENSMUSG00000025646	Atrip	chr9	109059747	109074124	-
ENSMUSG00000067562	Dmrtc1c1	chrX	102802963	102809942	+
ENSMUSG00000011179	Odc1	chr12	17544794	17551505	+
ENSMUSG00000074004	B3gnt6	chr7	98192417	98199481	-
ENSMUSG00000067702	Tuba3a	chr6	125278274	125286042	-
ENSMUSG00000042826	Fgf11	chr11	69796068	69801857	-
ENSMUSG00000028890	Mtf1	chr4	124802104	124849800	+
ENSMUSG00000060613	Cyp2c70	chr19	40153353	40187333	-
ENSMUSG00000020932	Gfap	chr11	102887336	102900912	-
ENSMUSG00000074892	B3galt5	chr16	96235801	96319859	+
ENSMUSG00000033227	Wnt6	chr1	74771892	74785322	+
ENSMUSG00000064289	Tank	chr2	61578585	61654171	+
ENSMUSG00000044550	Tceal3	chrX	136590842	136668378	+
ENSMUSG00000045515	Pou3f3	chr1	42695768	42703176	+
ENSMUSG00000026584	Scyl3	chr1	163929100	163955126	+
ENSMUSG00000049734	Trex1	chr9	109057933	109059734	-
ENSMUSG00000018479	1700125H20Rik	chr11	85170404	85181145	+
ENSMUSG00000026867	Gapvd1	chr2	34674594	34755232	-
ENSMUSG00000029388	Eif2b1	chr5	124570213	124579131	-
ENSMUSG00000050917	Fgf4	chr7	144847367	144865243	+
ENSMUSG00000042763	Maneal	chr4	124855239	124862171	-
ENSMUSG00000095248	Olfr681	chr7	105116836	105125523	+
ENSMUSG00000047880	Cxcr5	chr9	44511787	44561877	-
ENSMUSG00000001017	Chtop	chr3	90498956	90509498	-
ENSMUSG00000095914	Vmn2r48	chr7	9927624	9953585	-
ENSMUSG00000078570	1110065P20Rik	chr4	124849080	124851196	-
ENSMUSG00000002249	Tead3	chr17	28331671	28350805	-
ENSMUSG00000031073	Fgf15	chr7	144896531	144900953	+
ENSMUSG00000026102	Inpp1	chr1	52785427	52817688	-
ENSMUSG00000021913	Ogdhl	chr14	32322019	32348151	+
ENSMUSG00000004980	Hnrnpa2b1	chr6	51460932	51469894	-
ENSMUSG00000043190	Rfesd	chr13	76001535	76018719	-
ENSMUSG00000094036	Gm6465	chr5	11845539	11850352	+
ENSMUSG00000043681	Fam25c	chr14	34351881	34355433	-
ENSMUSG00000063382	Bcl9l	chr9	44482825	44511896	+
ENSMUSG00000063663	Brwd3	chrX	108737016	108834372	-
ENSMUSG00000032727	Mier3	chr13	111686178	111718596	+
ENSMUSG00000044120	Olfr683	chr7	105140839	105147012	-
ENSMUSG00000005881	Ergic3	chr2	156008045	156018279	+
ENSMUSG00000027854	Sike1	chr3	102995708	103008459	+
ENSMUSG00000020029	Nudt4	chr10	95547007	95564146	-
ENSMUSG00000092073	Gm6205	chr5	94648382	94686353	+
ENSMUSG00000058402	Zfp420	chr7	29859979	29877292	+
ENSMUSG00000016386	Mpped2	chr2	106693269	106868356	+
ENSMUSG00000032946	Rasgrp2	chr19	6399340	6415216	+
ENSMUSG00000026414	Tnnt2	chr1	135836354	135852260	+
ENSMUSG00000068011	Mkrn2os	chr6	115583544	115592576	-
ENSMUSG00000021327	Zkscan3	chr13	21387003	21402755	-
ENSMUSG00000002661	Alkbh7	chr17	56997339	56999322	+
ENSMUSG00000091396	Spanxn4	chr12	62687822	62688245	+
ENSMUSG00000027209	Fam227b	chr2	125983483	126152004	-
ENSMUSG00000031878	Nae1	chr8	104511028	104534637	-
ENSMUSG00000024501	Dpysl3	chr18	43320979	43438286	-
ENSMUSG00000027431	Scp2d1	chr2	144823656	144824415	+
ENSMUSG00000096225	Lhx8	chr3	154306294	154330659	-
ENSMUSG00000045210	Vcpip1	chr1	9718622	9748382	-
ENSMUSG00000030339	Ltbr	chr6	125306571	125313885	-
ENSMUSG00000039943	Plcb4	chr2	135659011	136014593	+
ENSMUSG00000047557	Lxn	chr3	67457998	67463926	-
ENSMUSG00000051378	Kif18b	chr11	102905529	102925124	-
ENSMUSG00000055489	Ano5	chr7	51511029	51598709	+
ENSMUSG00000024993	Fam45a	chr19	60811585	60836227	+
ENSMUSG00000003190	Bcl2l12	chr7	44991222	44998712	-
ENSMUSG00000041313	Slc7a1	chr5	148327410	148399904	-
ENSMUSG00000063873	Slc24a3	chr2	145167754	145642166	+
ENSMUSG00000027774	Gfm1	chr3	67430096	67476529	+
ENSMUSG00000045427	Hnrnph2	chrX	134601179	134607060	+
ENSMUSG00000044338	Aplnr	chr2	85136225	85139923	+
ENSMUSG00000057093	Zfp607b	chr7	27689340	27706484	+
ENSMUSG00000027208	Fgf7	chr2	126034658	126091185	+
ENSMUSG00000022003	Slc25a30	chr14	75760117	75787037	-
ENSMUSG00000032000	Birc3	chr9	7848699	7873186	-
ENSMUSG00000022663	Atg3	chr16	45158785	45188538	+
ENSMUSG00000014355	Anapc1	chr2	128610104	128687391	-
ENSMUSG00000039328	Rnf122	chr8	31111820	31131482	+
ENSMUSG00000057037	Cfhr1	chr1	139547053	139560272	-
ENSMUSG00000020123	Avpr1a	chr10	122448499	122453452	+
ENSMUSG00000003184	Irf3	chr7	44997648	45002848	+
ENSMUSG00000005994	Tyrp1	chr4	80834123	80851719	+
ENSMUSG00000021624	Cd180	chr13	102693558	102739629	+
ENSMUSG00000026029	Casp8	chr1	58795374	58847503	+
ENSMUSG00000038195	Rilp	chr11	75510094	75513168	+
ENSMUSG00000032322	Pstpip1	chr9	56089962	56128888	+
ENSMUSG00000027207	Galk2	chr2	125859109	125984299	+
ENSMUSG00000002664	Pspn	chr17	56999457	57000018	-
ENSMUSG00000000439	Mkrn2	chr6	115601902	115622624	+
ENSMUSG00000000305	Cdh4	chr2	179442431	179899373	+
ENSMUSG00000060212	Pcnx2	chr8	125751508	125898317	-
ENSMUSG00000031636	Pdlim3	chr8	45885461	45919548	+
ENSMUSG00000047225	Olfr684	chr7	105154692	105163653	-
ENSMUSG00000015365	Mov10l1	chr15	88982909	89055152	+
ENSMUSG00000020891	Alox8	chr11	69183932	69197843	-
ENSMUSG00000057541	Pus7	chr5	23740648	23783711	-
ENSMUSG00000021278	Amn	chr12	111271095	111276426	+
ENSMUSG00000073085	Cldn34b4	chrX	76393350	76397979	+
ENSMUSG00000022314	Rad21	chr15	51962240	51991747	-
ENSMUSG00000034751	Mast4	chr13	102732486	103334497	-
ENSMUSG00000034771	Tle2	chr10	81574561	81590845	+
ENSMUSG00000006056	Calcoco2	chr11	96099326	96111964	-
ENSMUSG00000079525	Cldn34d	chrX	76582610	76602924	-
ENSMUSG00000000441	Raf1	chr6	115618067	115676635	-
ENSMUSG00000050310	Rictor	chr15	6708379	6800401	+
ENSMUSG00000019802	Sec63	chr10	42761496	42832514	+
ENSMUSG00000006920	Ezh1	chr11	101191115	101226463	-
ENSMUSG00000001687	Ubl3	chr5	148504635	148552789	-
ENSMUSG00000040133	Gpr176	chr2	118277110	118373419	-
ENSMUSG00000068117	Mei1	chr15	82069997	82126811	+
ENSMUSG00000062040	Zfp27	chr7	29893333	29906572	-
ENSMUSG00000033327	Tnxb	chr17	34670535	34719815	+
ENSMUSG00000033228	Scaf11	chr15	96411699	96460843	-
ENSMUSG00000031681	Smad1	chr8	79338395	79399518	-
ENSMUSG00000019842	Traf3ip2	chr10	39612934	39655307	+
ENSMUSG00000027344	Fsip1	chr2	118204888	118256966	-
ENSMUSG00000060216	Arrb2	chr11	70432635	70440828	+
ENSMUSG00000021640	Naip1	chr13	100407764	100452869	-
ENSMUSG00000030340	Scnn1a	chr6	125320659	125344943	+
ENSMUSG00000093805	Gal3st2b	chr1	93918311	93942650	+
ENSMUSG00000024299	Adamts10	chr17	33524204	33553782	+
ENSMUSG00000060679	Mrps9	chr1	42851233	42905683	+
ENSMUSG00000099689	Zfp383	chr7	29908223	29916813	+
ENSMUSG00000022602	Arc	chr15	74669083	74672570	-
ENSMUSG00000059975	Zfp74	chr7	29930815	29954089	-
ENSMUSG00000049321	Zfp2	chr11	50898712	50916165	-
ENSMUSG00000059687	Olfr108	chr17	37445480	37446517	+
ENSMUSG00000037640	Zfp60	chr7	27731389	27753702	+
ENSMUSG00000003269	Cyth2	chr7	45806637	45814581	-
ENSMUSG00000109739	Gm17949	chr17	57011469	57021113	+
ENSMUSG00000009654	Oit3	chr10	59422958	59441778	-
ENSMUSG00000026167	Wnt10a	chr1	74791516	74804179	+
ENSMUSG00000023064	Sncg	chr14	34370274	34374789	-
ENSMUSG00000028496	Mllt3	chr4	87769925	88033364	-
ENSMUSG00000041298	Katnal1	chr5	148871584	148929320	-
ENSMUSG00000022407	Adsl	chr15	80948490	80970947	+
ENSMUSG00000071177	Serpina1d	chr12	103763594	103773592	-
ENSMUSG00000029184	Olfr109	chr17	37458916	37471590	+
ENSMUSG00000034107	Ano7	chr1	93373930	93404303	+
ENSMUSG00000024516	Sec11c	chr18	65800549	65817665	+
ENSMUSG00000039116	Adgrg6	chr10	14402583	14545179	-
ENSMUSG00000035397	Klf16	chr10	80567124	80577321	-
ENSMUSG00000071178	Serpina1b	chr12	103728156	103830373	-
ENSMUSG00000095954	Gm3183	chr5	94865436	94885388	+
ENSMUSG00000039210	Gpatch2	chr1	187215508	187351704	+
ENSMUSG00000025946	Pth2r	chr1	65282056	65389244	+
ENSMUSG00000024359	Hspa9	chr18	34937414	34954357	-
ENSMUSG00000027206	Cops2	chr2	125830304	125859139	-
ENSMUSG00000096706	Gm21854	chrY	5656986	5659574	+
ENSMUSG00000019843	Fyn	chr10	39368855	39565381	+
ENSMUSG00000020481	Ankrd36	chr11	5569684	5689337	+
ENSMUSG00000071665	Foxr2	chrX	153118786	153132861	+
ENSMUSG00000038756	Ttll6	chr11	96133786	96165451	+
ENSMUSG00000014554	Dguok	chr6	83480217	83506969	-
ENSMUSG00000020669	Sh3yl1	chr12	30911668	30960162	+
ENSMUSG00000022225	Cma1	chr14	55941451	55944675	-
ENSMUSG00000026523	Wdr64	chr1	175698593	175815734	+
ENSMUSG00000031644	Nek1	chr8	60993195	61131346	+
ENSMUSG00000018481	Appbp2	chr11	85187262	85235130	-
ENSMUSG00000050079	Rspry1	chr8	94601937	94660275	+
ENSMUSG00000106892	Gm42791	chr5	148893775	148995147	-
ENSMUSG00000045205	Dpy19l4	chr4	11261315	11322137	-
ENSMUSG00000070594	Gm4788	chr1	139697623	139781243	-
ENSMUSG00000075148	Olfr1141	chr2	87753056	87753991	-
ENSMUSG00000031578	Mak16	chr8	31159463	31168764	-
ENSMUSG00000068816	Olfr152	chr2	87779483	87784572	+
ENSMUSG00000039483	Asb6	chr2	30823097	30830333	-
ENSMUSG00000072473	1700024G13Rik	chr14	32376068	32388391	-
ENSMUSG00000034450	Gulo	chr14	65986786	66009207	-
ENSMUSG00000047794	Olfr685	chr7	105178416	105186012	-
ENSMUSG00000019767	Ccdc170	chr10	4482502	4562231	+
ENSMUSG00000025270	Alas2	chrX	150547375	150570638	+
ENSMUSG00000034613	Ppm1h	chr10	122678762	122945795	+
ENSMUSG00000055010	A830031A19Rik	chr11	24048955	24075054	-
ENSMUSG00000011486	Slc25a41	chr17	57032773	57041654	-
ENSMUSG00000030600	Lrfn1	chr7	28451980	28468242	+
ENSMUSG00000039629	Strip2	chr6	29917012	29959681	+
ENSMUSG00000019132	BC005537	chr13	24801657	24816197	+
ENSMUSG00000031577	Tti2	chr8	31150315	31164702	+
ENSMUSG00000003234	Abcf3	chr16	20548577	20561379	+
ENSMUSG00000030672	Mylpf	chr7	127208890	127214298	+
ENSMUSG00000074780	Anapc15-ps	chr10	95672991	95673451	-
ENSMUSG00000016283	H2-M2	chr17	37480851	37483552	-
ENSMUSG00000094624	Gm4836	chrX	28270710	28293632	-
ENSMUSG00000084174	Sycn	chr7	28540885	28542209	+
ENSMUSG00000035187	Nkx6-1	chr5	101658139	101664996	-
ENSMUSG00000020328	Nudcd2	chr11	40733667	40740046	+
ENSMUSG00000060791	Gmfg	chr7	28437447	28448233	+
ENSMUSG00000053675	Tgm5	chr2	121046111	121085841	-
ENSMUSG00000036768	Kif15	chr9	122951046	123018733	+
ENSMUSG00000025815	Dhtkd1	chr2	5896115	5942792	-
ENSMUSG00000037992	Rara	chr11	98927818	98974942	+
ENSMUSG00000004099	Dnmt1	chr9	20907209	20959888	-
ENSMUSG00000042216	Sgsm1	chr5	113243220	113310786	-
ENSMUSG00000029361	Nos1	chr5	117781032	117958840	+
ENSMUSG00000096268	Gm20914	chrY	5725978	5728317	+
ENSMUSG00000003346	Abhd17a	chr10	80583654	80590341	-
ENSMUSG00000071047	Ces1a	chr8	93020214	93048192	-
ENSMUSG00000100634	Gm28171	chrY	5793395	5795728	+
ENSMUSG00000025246	Tbl1x	chrX	77511013	77662983	+
ENSMUSG00000090071	Cdk5r2	chr1	74854934	74857732	+
ENSMUSG00000036632	Alg5	chr3	54735539	54751318	+
ENSMUSG00000041264	Uspl1	chr5	149184350	149215434	+
ENSMUSG00000074366	Obox5	chr7	15750131	15759800	+
ENSMUSG00000038188	Scarf1	chr11	75513540	75526582	+
ENSMUSG00000054752	Fsd1l	chr4	53631471	53707009	+
ENSMUSG00000096742	Gm6367	chr5	94988626	95026536	+
ENSMUSG00000047250	Ptgs1	chr2	36230426	36252272	+
ENSMUSG00000095996	Gm16513	chr5	95182624	95195342	+
ENSMUSG00000045509	Gpr150	chr13	76054851	76056996	-
ENSMUSG00000025269	Apex2	chrX	150519519	150589868	-
ENSMUSG00000097972	Scgb2b15	chr7	32827683	32829662	-
ENSMUSG00000021279	Cdc42bpb	chr12	111292976	111377718	-
ENSMUSG00000096457	Gm10147	chrX	28584992	28607842	-
ENSMUSG00000061894	Zscan20	chr4	128583539	128610098	-
ENSMUSG00000022945	Chaf1b	chr16	93883901	93906115	+
ENSMUSG00000096066	Gm10424	chr5	95268493	95272768	-
ENSMUSG00000027555	Car13	chr3	14641727	14663002	+
ENSMUSG00000037628	Cdkn3	chr14	46760541	46771669	+
ENSMUSG00000090894	Olfr110	chr17	37492468	37500207	+
ENSMUSG00000000861	Bcl11a	chr11	24078056	24174123	+
ENSMUSG00000020262	Adarb1	chr10	77290726	77418270	-
ENSMUSG00000068522	Aard	chr15	52040107	52045722	+
ENSMUSG00000068523	Gng5	chr3	146499807	146505572	+
ENSMUSG00000030602	Pak4	chr7	28558819	28598185	-
ENSMUSG00000059430	Actg2	chr6	83512905	83536265	-
ENSMUSG00000055197	Fev	chr1	74881509	74885419	-
ENSMUSG00000021495	Fam193b	chr13	55539316	55571120	-
ENSMUSG00000002983	Relb	chr7	19606217	19629438	-
ENSMUSG00000032077	Bud13	chr9	46283008	46299110	+
ENSMUSG00000068815	Olfr1143	chr2	87800592	87804274	+
ENSMUSG00000041658	Rragb	chrX	153139981	153171943	+
ENSMUSG00000044080	S100a1	chr3	90511034	90514392	-
ENSMUSG00000020647	Ncoa1	chr12	4247362	4477182	-
ENSMUSG00000109336	Samd4b	chr7	28399522	28598144	-
ENSMUSG00000032549	Rab6b	chr9	103111787	103185276	+
ENSMUSG00000047507	Baiap3	chr17	25242659	25256364	-
ENSMUSG00000090675	Olfr111	chr17	37508030	37532449	+
ENSMUSG00000012640	Zfp715	chr7	43296197	43313294	-
ENSMUSG00000031774	Fam192a	chr8	94574138	94601997	-
ENSMUSG00000101232	Scgb1b15	chr7	32836554	32837870	+
ENSMUSG00000030492	Slc7a9	chr7	35448796	35466036	+
ENSMUSG00000029387	Gtf2h3	chr5	124579140	124597680	+
ENSMUSG00000036990	Otud4	chr8	79639618	79677724	+
ENSMUSG00000025474	Tubgcp2	chr7	139995955	140036669	-
ENSMUSG00000073608	Gal3st2c	chr1	93990509	94017147	+
ENSMUSG00000047586	Nccrp1	chr7	28543596	28547254	-
ENSMUSG00000068814	Olfr1145	chr2	87809822	87810799	+
ENSMUSG00000021974	Fgf9	chr14	58070547	58112720	+
ENSMUSG00000059128	Ifnl2	chr7	28508836	28510455	-
ENSMUSG00000009647	Mcu	chr10	59446984	59616692	-
ENSMUSG00000034610	Zcchc11	chr4	108459426	108559421	+
ENSMUSG00000074259	Gramd2	chr9	59680144	59718874	+
ENSMUSG00000033615	Cplx1	chr5	108518554	108550024	-
ENSMUSG00000034000	Neu4	chr1	94020451	94028334	+
ENSMUSG00000079424	Gm3259	chr5	95305911	95343917	+
ENSMUSG00000075223	Olfr987	chr2	85330779	85339315	-
ENSMUSG00000021600	8030423J24Rik	chr13	70882948	70884503	+
ENSMUSG00000049804	Armcx4	chrX	134686519	134696757	+
ENSMUSG00000060747	Ifnl3	chr7	28522836	28524322	+
ENSMUSG00000027966	Col11a1	chr3	114030540	114220718	+
ENSMUSG00000025271	Pfkfb1	chrX	150588229	150643878	+
ENSMUSG00000049988	Lrrc25	chr8	70616155	70620890	+
ENSMUSG00000068289	Cma2	chr14	55950980	55974031	+
ENSMUSG00000041343	Ankrd42	chr7	92581723	92637142	-
ENSMUSG00000028876	Epha10	chr4	124880899	124917800	+
ENSMUSG00000028187	Rpf1	chr3	146505956	146521429	-
ENSMUSG00000030086	Chchd6	chr6	89383146	89595652	-
ENSMUSG00000018844	Fndc8	chr11	82892124	82900801	+
ENSMUSG00000063698	Sfxn4	chr19	60837277	60861479	-
ENSMUSG00000067336	Bmpr2	chr1	59763400	59879014	+
ENSMUSG00000021919	Chat	chr14	32408203	32465989	-
ENSMUSG00000020692	Nle1	chr11	82900768	82908411	-
ENSMUSG00000031284	Pak3	chrX	143518591	143797796	+
ENSMUSG00000039117	Taf4	chr2	179912152	179976646	-
ENSMUSG00000038759	Nup205	chr6	35177421	35247596	+
ENSMUSG00000017639	Rab11fip4	chr11	79591212	79698023	+
ENSMUSG00000041324	Inhba	chr13	16011851	16031621	+
ENSMUSG00000070677	D5Ertd577e	chr5	95456806	95485587	+
ENSMUSG00000022315	Slc30a8	chr15	52295553	52335798	+
ENSMUSG00000041351	Rap1gap	chr4	137664726	137729861	+
ENSMUSG00000025479	Cyp2e1	chr7	140763739	140774987	+
ENSMUSG00000100856	Gm21627	chrY	63228427	63254644	+
ENSMUSG00000042312	S100a13	chr3	90514435	90524581	+
ENSMUSG00000002957	Ap2a2	chr7	141562173	141633011	+
ENSMUSG00000030452	Nipa2	chr7	55931287	55962476	-
ENSMUSG00000066438	Plekhd1	chr12	80692591	80724214	+
ENSMUSG00000049313	Sorl1	chr9	41964720	42124297	-
ENSMUSG00000024517	Grp	chr18	65872820	65886579	+
ENSMUSG00000017390	Aldoc	chr11	78322968	78327781	+
ENSMUSG00000051611	Olfr112	chr17	37561668	37569451	-
ENSMUSG00000025470	Zfp511	chr7	140036391	140040602	+
ENSMUSG00000028318	Polr1e	chr4	45018583	45036565	+
ENSMUSG00000075222	Olfr988	chr2	85352428	85363227	-
ENSMUSG00000021668	Polk	chr13	96480690	96542579	-
ENSMUSG00000074830	Zfp640	chr13	66669928	66698243	-
ENSMUSG00000041907	Gpr45	chr1	42952872	43035456	+
ENSMUSG00000002846	Timmdc1	chr16	38498347	38522663	-
ENSMUSG00000038619	Ensa	chr3	95624993	95632102	+
ENSMUSG00000021113	Snapc1	chr12	73964481	73988966	+
ENSMUSG00000061787	Rps17	chr7	81342732	81345254	-
ENSMUSG00000061311	Rag1	chr2	101638282	101649501	-
ENSMUSG00000030872	Gga2	chr7	121986722	122021222	-
ENSMUSG00000006546	Cryba2	chr1	74889934	74893143	-
ENSMUSG00000052013	Btla	chr16	45224315	45252895	+
ENSMUSG00000040600	Eps8l3	chr3	107877229	107892900	+
ENSMUSG00000032864	Rag2	chr2	101624718	101632529	+
ENSMUSG00000027796	Smad9	chr3	54755582	54801257	+
ENSMUSG00000038508	Gdf15	chr8	70629393	70632456	-
ENSMUSG00000043398	Gpr135	chr12	72067976	72071125	-
ENSMUSG00000046807	Lrrc75b	chr10	75550123	75560330	-
ENSMUSG00000029312	Klhl8	chr5	103861973	103911259	-
ENSMUSG00000019718	L3hypdh	chr12	72073428	72085439	-
ENSMUSG00000038167	Plekhg6	chr6	125362660	125380793	-
ENSMUSG00000029330	Cds1	chr5	101765130	101823858	+
ENSMUSG00000074221	Zfp568	chr7	29983955	30028282	+
ENSMUSG00000027165	B230118H07Rik	chr2	101560781	101649532	-
