pk_pos	gene
chr6-40479473-40480310	ENSMUSG00000019906
chr2-171886971-171887904	ENSMUSG00000019923
chr4-66522034-66522789	ENSMUSG00000019935
chr4-66622604-66623421	ENSMUSG00000019935
chr5-74405420-74406320	ENSMUSG00000019971
chr5-74432528-74433292	ENSMUSG00000019971
chr12-91892824-91893698	ENSMUSG00000019987
chr12-92035632-92036587	ENSMUSG00000019987
chr12-78150348-78151102	ENSMUSG00000019998
chr12-76471796-76472668	ENSMUSG00000020010
chr12-76508812-76509678	ENSMUSG00000020010
chr5-112076741-112077305	ENSMUSG00000020015
chr5-113577245-113578139	ENSMUSG00000020017
chr4-120815431-120816340	ENSMUSG00000020032
chr4-120849129-120850032	ENSMUSG00000020032
chr4-120854559-120855405	ENSMUSG00000020032
chr4-24924433-24925334	ENSMUSG00000020044
chr4-24928578-24929314	ENSMUSG00000020044
chr4-48157120-48158030	ENSMUSG00000020052
chr4-53538369-53539250	ENSMUSG00000020053
chr4-57558229-57559086	ENSMUSG00000020057
chr1-34485523-34486378	ENSMUSG00000020075
chr1-3476997-3477831	ENSMUSG00000020075
chr1-34849726-34850495	ENSMUSG00000020075
chr1-192724278-192725143	ENSMUSG00000020086
chr3-29498938-29499666	ENSMUSG00000020150
chr3-29432334-29433117	ENSMUSG00000020153
chr3-29498938-29499666	ENSMUSG00000020153
chr7-138840439-138841314	ENSMUSG00000020154
chr7-139015946-139016721	ENSMUSG00000020154
chr7-139017110-139017947	ENSMUSG00000020154
chr7-139199826-139200724	ENSMUSG00000020154
chr14-52151987-52152907	ENSMUSG00000020159
chr14-54104068-54104935	ENSMUSG00000020159
chr14-54463754-54464597	ENSMUSG00000020159
chr3-30260647-30261551	ENSMUSG00000020163
chr7-27260677-27261468	ENSMUSG00000020169
chr2-57301266-57302155	ENSMUSG00000020175
chr2-5730217-5731141	ENSMUSG00000020175
chr7-100113587-100114514	ENSMUSG00000020181
chr7-100121106-100122011	ENSMUSG00000020181
chr11-117453779-117454678	ENSMUSG00000020182
chr11-117544465-117545339	ENSMUSG00000020182
chr11-117574649-117575512	ENSMUSG00000020182
chr7-45916397-45917296	ENSMUSG00000020184
chr7-45922879-45923700	ENSMUSG00000020184
chr7-100582498-100583401	ENSMUSG00000020185
chr7-100637398-100638269	ENSMUSG00000020185
chr7-100653588-100654508	ENSMUSG00000020185
chr2-65826494-65827369	ENSMUSG00000020196
chr3-34269894-34270763	ENSMUSG00000020219
chr3-34495320-34495969	ENSMUSG00000020219
chr7-94249173-94250088	ENSMUSG00000020224
chr7-95185588-95186443	ENSMUSG00000020224
chr7-95547094-95547976	ENSMUSG00000020224
chr7-95553689-95554582	ENSMUSG00000020224
chr7-92234519-92235345	ENSMUSG00000020225
chr7-92264730-92265446	ENSMUSG00000020225
chr7-92422625-92423529	ENSMUSG00000020225
chr7-93913361-93914200	ENSMUSG00000020225
chr6-31038090-31038880	ENSMUSG00000020257
chr19-43036346-43037201	ENSMUSG00000020261
chr4-104547064-104547952	ENSMUSG00000020263
chr19-42779295-42780209	ENSMUSG00000020264
chr19-42785120-42785701	ENSMUSG00000020264
chr3-108174566-108175458	ENSMUSG00000020265
chr3-108554265-108555097	ENSMUSG00000020265
chr3-108653520-108654398	ENSMUSG00000020265
chr19-41687956-41688851	ENSMUSG00000020267
chr19-41829406-41830298	ENSMUSG00000020267
chr14-31644842-31645679	ENSMUSG00000020270
chr14-32028353-32029248	ENSMUSG00000020270
chr14-32381322-32382143	ENSMUSG00000020270
chr12-76556763-76557687	ENSMUSG00000020273
chr14-18372550-18373435	ENSMUSG00000020295
chr14-18573041-18573935	ENSMUSG00000020295
chr14-19706455-19707184	ENSMUSG00000020295
chr14-19719937-19720819	ENSMUSG00000020295
chr14-12489301-12490227	ENSMUSG00000020297
chr14-12504095-12504654	ENSMUSG00000020297
chr13-9190892-9191796	ENSMUSG00000020305
chr13-93588369-93589317	ENSMUSG00000020305
chr13-94564122-94565029	ENSMUSG00000020311
chr13-94565333-94566156	ENSMUSG00000020311
chr13-94575739-94576559	ENSMUSG00000020311
chr19-40526273-40527205	ENSMUSG00000020332
chr19-40707924-40708827	ENSMUSG00000020332
chr19-40712464-40713371	ENSMUSG00000020332
chr19-40723390-40724203	ENSMUSG00000020332
chr19-40411270-40412136	ENSMUSG00000020333
chr19-38482236-38483005	ENSMUSG00000020334
chr19-30127854-30128751	ENSMUSG00000020361
chr18-75353511-75353886	ENSMUSG00000020375
chr18-75462355-75463200	ENSMUSG00000020375
chr18-75488783-75489661	ENSMUSG00000020375
chr18-75494787-75495697	ENSMUSG00000020375
chr18-73855054-73855892	ENSMUSG00000020377
chr18-73938166-73939022	ENSMUSG00000020377
chr19-36182885-36183782	ENSMUSG00000020380
chr19-36207967-36208835	ENSMUSG00000020380
chr19-22189453-22190352	ENSMUSG00000020387
chr19-22302914-22303661	ENSMUSG00000020387
chr19-24753595-24754514	ENSMUSG00000020402
chr10-95119588-95120398	ENSMUSG00000020407
chr10-116633222-116634164	ENSMUSG00000020439
chr13-3694648-3695571	ENSMUSG00000020440
chr13-37509135-37509827	ENSMUSG00000020440
chr13-37541402-37542286	ENSMUSG00000020440
chr13-37603516-37604365	ENSMUSG00000020440
chr13-37769517-37770347	ENSMUSG00000020440
chr13-52879896-52880844	ENSMUSG00000020460
chr13-52879896-52880844	ENSMUSG00000020461
chr13-48154032-48154861	ENSMUSG00000020464
chr10-42335703-42336605	ENSMUSG00000020469
chr10-42355774-42356641	ENSMUSG00000020469
chr10-42307909-42308815	ENSMUSG00000020471
chr10-4232886-4233760	ENSMUSG00000020471
chr10-42335703-42336605	ENSMUSG00000020471
chr10-42307909-42308815	ENSMUSG00000020473
chr10-4232886-4233760	ENSMUSG00000020473
chr1-154120381-154121318	ENSMUSG00000020490
chr1-154532938-154533830	ENSMUSG00000020490
chr1-133316956-133317775	ENSMUSG00000020515
chr1-11443017-11443926	ENSMUSG00000020522
chr1-114728896-114729780	ENSMUSG00000020522
chr1-167497771-167498490	ENSMUSG00000020538
chr1-167566126-167567111	ENSMUSG00000020538
chr4-84124663-84125557	ENSMUSG00000020544
chr11-83728466-83729366	ENSMUSG00000020591
chr11-83753394-83754258	ENSMUSG00000020591
chr11-115435682-115436614	ENSMUSG00000020608
chr6-93232394-93233274	ENSMUSG00000020620
chr6-95518119-95519000	ENSMUSG00000020620
chr13-12539480-12540401	ENSMUSG00000020642
chr13-12558875-12559697	ENSMUSG00000020642
chr10-123748093-123748964	ENSMUSG00000020652
chr12-8635293-8636198	ENSMUSG00000020656
chr12-86360746-86361656	ENSMUSG00000020656
chr14-103662755-103663641	ENSMUSG00000020659
chr14-103694030-103694894	ENSMUSG00000020659
chr14-105307509-105308416	ENSMUSG00000020659
chr10-104813838-104814712	ENSMUSG00000020668
chr10-10483049-10483924	ENSMUSG00000020668
chr10-105076649-105077541	ENSMUSG00000020668
chr10-107115904-107116770	ENSMUSG00000020668
chr10-10779659-10780595	ENSMUSG00000020668
chr10-107799722-107800610	ENSMUSG00000020668
chr10-108061682-108062523	ENSMUSG00000020668
chr13-60420996-60421824	ENSMUSG00000020673
chr13-60475258-60476112	ENSMUSG00000020673
chr13-60684860-60685750	ENSMUSG00000020673
chr13-62558142-62559049	ENSMUSG00000020673
chr13-62865207-62866144	ENSMUSG00000020673
chr13-62989803-62990702	ENSMUSG00000020673
chr13-6304300-6305205	ENSMUSG00000020673
chr3-87082027-87082905	ENSMUSG00000020692
chr3-87407916-87408582	ENSMUSG00000020692
chr3-87838391-87839287	ENSMUSG00000020692
chr6-145809523-145810402	ENSMUSG00000020694
chr6-146254117-146254998	ENSMUSG00000020694
chr6-16582152-16582755	ENSMUSG00000020695
chr6-16797535-16798320	ENSMUSG00000020695
chr6-31221258-31222103	ENSMUSG00000020713
chr6-31252980-31253890	ENSMUSG00000020713
chr3-31459300-31460121	ENSMUSG00000021131
chr3-35562799-35563602	ENSMUSG00000021134
chr3-36031572-36032490	ENSMUSG00000021135
chr3-36475425-36476323	ENSMUSG00000021135
chr7-113311494-113312381	ENSMUSG00000021143
chr7-113608998-113609776	ENSMUSG00000021144
chr7-45950610-45951469	ENSMUSG00000021175
chr5-72817218-72818073	ENSMUSG00000021179
chr5-72846005-72846889	ENSMUSG00000021179
chr5-72848667-72849492	ENSMUSG00000021179
chr5-72879694-72880437	ENSMUSG00000021179
chr6-116942468-116943360	ENSMUSG00000021192
chr6-116980209-116981152	ENSMUSG00000021192
chr6-126645461-126646378	ENSMUSG00000021203
chr6-127372768-127373673	ENSMUSG00000021208
chr10-121083145-121083857	ENSMUSG00000021215
chr4-125702711-125703572	ENSMUSG00000021241
chr4-125764870-125765773	ENSMUSG00000021241
chr4-137447887-137448802	ENSMUSG00000021250
chr4-137891386-137892277	ENSMUSG00000021250
chr4-138325758-138326534	ENSMUSG00000021250
chr4-40182675-40183571	ENSMUSG00000021257
chr4-40239206-40240000	ENSMUSG00000021257
chr4-40297005-40297710	ENSMUSG00000021257
chr4-40472820-40473688	ENSMUSG00000021257
chr6-7554648-7555571	ENSMUSG00000021259
chr6-77510547-77511372	ENSMUSG00000021262
chr6-7799672-7800589	ENSMUSG00000021266
chr7-102076485-102077381	ENSMUSG00000021282
chr7-105411681-105412558	ENSMUSG00000021287
chr7-105425325-105426257	ENSMUSG00000021287
chr7-104199631-104200484	ENSMUSG00000021288
chr7-105225811-105226732	ENSMUSG00000021288
chr7-105304443-105304909	ENSMUSG00000021288
chr7-105305025-105305716	ENSMUSG00000021288
chr12-76508812-76509678	ENSMUSG00000021335
chr12-76533184-76534061	ENSMUSG00000021335
chr12-92073051-92073786	ENSMUSG00000021340
chr12-92073921-92074669	ENSMUSG00000021340
chr12-92152134-92152988	ENSMUSG00000021340
chr12-92302908-92303788	ENSMUSG00000021340
chr12-92384158-92385000	ENSMUSG00000021340
chr13-28777383-28778240	ENSMUSG00000021348
chr13-96406787-96407673	ENSMUSG00000021357
chr13-96431496-96432373	ENSMUSG00000021357
chr16-42801490-42802385	ENSMUSG00000021360
chr16-43072553-43073435	ENSMUSG00000021360
chr16-98106860-98107721	ENSMUSG00000021367
chr17-10791336-10792219	ENSMUSG00000021367
chr17-11972461-11973264	ENSMUSG00000021367
chr17-12168212-12169127	ENSMUSG00000021367
chr17-12221620-12222462	ENSMUSG00000021367
chr17-12531965-12532795	ENSMUSG00000021367
chr17-13877059-13877902	ENSMUSG00000021367
chr18-39235608-39236513	ENSMUSG00000021384
chr18-39277519-39278250	ENSMUSG00000021384
chr18-39538926-39539710	ENSMUSG00000021384
chr18-39559353-39560208	ENSMUSG00000021384
chr18-54661914-54662806	ENSMUSG00000021390
chr18-55519207-55520121	ENSMUSG00000021390
chr14-30591156-30592050	ENSMUSG00000021400
chr15-30285849-30286623	ENSMUSG00000021420
chr15-30293954-30294710	ENSMUSG00000021420
chr15-30540967-30541810	ENSMUSG00000021420
chr15-30894799-30895686	ENSMUSG00000021420
chr15-86334464-86335348	ENSMUSG00000021428
chr19-55145978-55146791	ENSMUSG00000021539
chr19-55185353-55186136	ENSMUSG00000021539
chr19-55253837-55254750	ENSMUSG00000021539
chr19-55421579-55422389	ENSMUSG00000021540
chr19-57558347-57559220	ENSMUSG00000021541
chr19-57838361-57838990	ENSMUSG00000021541
chr19-5802167-5802845	ENSMUSG00000021541
chr2-33720168-33721075	ENSMUSG00000021576
chr2-33781608-33782348	ENSMUSG00000021576
chr2-33973156-33974056	ENSMUSG00000021576
chr2-34481280-34482128	ENSMUSG00000021579
chr2-34546001-34546913	ENSMUSG00000021579
chr2-34580118-34580911	ENSMUSG00000021579
chr2-34771516-34772408	ENSMUSG00000021579
chr2-3480077-3480976	ENSMUSG00000021579
chr2-74201584-74202498	ENSMUSG00000021596
chr2-74224623-74225483	ENSMUSG00000021596
chr2-74257438-74258279	ENSMUSG00000021596
chr2-94043397-94044295	ENSMUSG00000021597
chr2-94406224-94406992	ENSMUSG00000021597
chr2-94437705-94438562	ENSMUSG00000021597
chr2-94527020-94527934	ENSMUSG00000021597
chr2-94530903-94531829	ENSMUSG00000021597
chr2-27640698-27641645	ENSMUSG00000021609
chr2-27734171-27734979	ENSMUSG00000021609
chr2-27745760-27746541	ENSMUSG00000021609
chr2-28158166-28159023	ENSMUSG00000021610
chr2-28169134-28170040	ENSMUSG00000021610
chr5-74805044-74805890	ENSMUSG00000021636
chr5-74813296-74814226	ENSMUSG00000021636
chr5-74591197-74592075	ENSMUSG00000021638
chr6-7459592-7460512	ENSMUSG00000021697
chr6-98762334-98763184	ENSMUSG00000021700
chr6-99374607-99375404	ENSMUSG00000021700
chr6-99383148-99384022	ENSMUSG00000021700
chr6-99800102-99800921	ENSMUSG00000021701
chr6-135642486-135643366	ENSMUSG00000021711
chr7-45361112-45362026	ENSMUSG00000021730
chr7-45451060-45451956	ENSMUSG00000021730
chr7-45459483-45460292	ENSMUSG00000021730
chr7-45466386-45467264	ENSMUSG00000021730
chr11-78967073-78967942	ENSMUSG00000021733
chr7-119856215-119856964	ENSMUSG00000021764
chr7-121011945-121012724	ENSMUSG00000021764
chr7-122493902-122494804	ENSMUSG00000021764
chr7-122728574-122729486	ENSMUSG00000021765
chr11-96788788-96789652	ENSMUSG00000021774
chr11-96875595-96876457	ENSMUSG00000021774
chr11-96950619-96951448	ENSMUSG00000021774
chr12-79686503-79687394	ENSMUSG00000021782
chr12-79707719-79708455	ENSMUSG00000021782
chr12-80567221-80568072	ENSMUSG00000021782
chr12-81594677-81595579	ENSMUSG00000021782
chr12-82188108-82188993	ENSMUSG00000021782
chr11-82684593-82685180	ENSMUSG00000021785
chr16-45242529-45243461	ENSMUSG00000021791
chr16-45352314-45353190	ENSMUSG00000021791
chr16-45724098-45724964	ENSMUSG00000021791
chr16-4592616-4593395	ENSMUSG00000021791
chr16-45936430-45937229	ENSMUSG00000021791
chr14-65805493-65806365	ENSMUSG00000021794
chr14-65865837-65866719	ENSMUSG00000021794
chr14-65871212-65872045	ENSMUSG00000021794
chr14-65922595-65923503	ENSMUSG00000021794
chr14-73503229-73503761	ENSMUSG00000021796
chr14-73543522-73544318	ENSMUSG00000021796
chr14-73719235-73720071	ENSMUSG00000021796
chr17-86937415-86938305	ENSMUSG00000021838
chr17-86962708-86963549	ENSMUSG00000021838
chr18-30948709-30949528	ENSMUSG00000021848
chr13-15543670-15544624	ENSMUSG00000021870
chr13-15556313-15557233	ENSMUSG00000021870
chr13-15565616-15566278	ENSMUSG00000021870
chr13-15596184-15596645	ENSMUSG00000021870
chr14-111582850-111583748	ENSMUSG00000021884
chr5-33935939-33936821	ENSMUSG00000021886
chr14-103662755-103663641	ENSMUSG00000021890
chr14-103694030-103694894	ENSMUSG00000021890
chr14-12506790-12507706	ENSMUSG00000021903
chr14-12515027-12515958	ENSMUSG00000021903
chr14-12869579-12870120	ENSMUSG00000021903
chr14-13399157-13400039	ENSMUSG00000021905
chr14-13797514-13798485	ENSMUSG00000021907
chr14-13971479-13972315	ENSMUSG00000021907
chr14-14019248-14020128	ENSMUSG00000021907
chr14-14054102-14054958	ENSMUSG00000021907
chr13-99550626-99551532	ENSMUSG00000021910
chr13-99553574-99554262	ENSMUSG00000021910
chr14-14098299-14099190	ENSMUSG00000021911
chr14-25266686-25267547	ENSMUSG00000021919
chr1-38169278-38170111	ENSMUSG00000021944
chr1-12285901-12286786	ENSMUSG00000021967
chr1-124789509-124790245	ENSMUSG00000021967
chr1-125378671-125379566	ENSMUSG00000021967
chr1-125897263-125898154	ENSMUSG00000021967
chr1-125987551-125988470	ENSMUSG00000021967
chr1-126135508-126136389	ENSMUSG00000021967
chr1-13019351-13020154	ENSMUSG00000021973
chr1-131155240-131156138	ENSMUSG00000021973
chr1-132231475-132232402	ENSMUSG00000021973
chr1-132298375-132299272	ENSMUSG00000021973
chr1-157765895-157766786	ENSMUSG00000021981
chr1-157904158-157904774	ENSMUSG00000021981
chr1-158220737-158221328	ENSMUSG00000021981
chr1-158271886-158272775	ENSMUSG00000021981
chr4-47244423-47245322	ENSMUSG00000022021
chr4-47247672-47248615	ENSMUSG00000022021
chr3-25773487-25774351	ENSMUSG00000022023
chr3-25776906-25777755	ENSMUSG00000022023
chr3-26316617-26317228	ENSMUSG00000022024
chr1-71108310-71108922	ENSMUSG00000022035
chr1-71971624-71972521	ENSMUSG00000022035
chr1-72090132-72091106	ENSMUSG00000022035
chr1-83064579-83065474	ENSMUSG00000022052
chr1-83152883-83153789	ENSMUSG00000022052
chr1-9967820-9968438	ENSMUSG00000022054
chr1-99813286-99814121	ENSMUSG00000022054
chr2-12828771-12829692	ENSMUSG00000022092
chr2-128309744-128310624	ENSMUSG00000022092
chr2-128687003-128687927	ENSMUSG00000022092
chr2-129263705-129264516	ENSMUSG00000022094
chr2-129404715-129405599	ENSMUSG00000022094
chr2-129417553-129418468	ENSMUSG00000022094
chr2-129603415-129604068	ENSMUSG00000022094
chr2-19371346-19372228	ENSMUSG00000022106
chr2-19519528-19520427	ENSMUSG00000022106
chr2-27640698-27641645	ENSMUSG00000022110
chr6-136422123-136423026	ENSMUSG00000022120
chr10-58383108-58383981	ENSMUSG00000022148
chr10-58434436-58435190	ENSMUSG00000022148
chr10-58446430-58447294	ENSMUSG00000022148
chr10-58553128-58553993	ENSMUSG00000022148
chr10-58554542-58555448	ENSMUSG00000022148
chr10-53260027-53260539	ENSMUSG00000022149
chr10-56481924-56482827	ENSMUSG00000022149
chr10-56581933-56582770	ENSMUSG00000022149
chr19-53888939-53889872	ENSMUSG00000022156
chr19-54009750-54010555	ENSMUSG00000022156
chr19-41076650-41077591	ENSMUSG00000022175
chr19-41081481-41082376	ENSMUSG00000022175
chr19-41258539-41259377	ENSMUSG00000022178
chr10-121256178-121257082	ENSMUSG00000022184
chr10-121290518-121291382	ENSMUSG00000022184
chr11-12073263-12074195	ENSMUSG00000022201
chr19-4201237-4202153	ENSMUSG00000022203
chr19-42017223-42018005	ENSMUSG00000022203
chr19-42201342-42202271	ENSMUSG00000022203
chr19-42305820-42306539	ENSMUSG00000022208
chr19-42306730-42307516	ENSMUSG00000022208
chr19-42443659-42444451	ENSMUSG00000022208
chr19-42491099-42491737	ENSMUSG00000022208
chr19-46391800-46392709	ENSMUSG00000022212
chr19-46435332-46436247	ENSMUSG00000022212
chr19-46501018-46501865	ENSMUSG00000022212
chr19-46624078-46624796	ENSMUSG00000022215
chr19-46641603-46642470	ENSMUSG00000022215
chr19-46689658-46690558	ENSMUSG00000022215
chr14-65566355-65567198	ENSMUSG00000022257
chr14-65592644-65593551	ENSMUSG00000022257
chr14-65597781-65598319	ENSMUSG00000022257
chr14-65663607-65664486	ENSMUSG00000022257
chr14-65672391-65673181	ENSMUSG00000022257
chr13-32411378-32412249	ENSMUSG00000022263
chr13-26252004-26252824	ENSMUSG00000022265
chr13-26259497-26259996	ENSMUSG00000022265
chr13-26283407-26284287	ENSMUSG00000022265
chr13-26496794-26497719	ENSMUSG00000022265
chr15-42319919-42320852	ENSMUSG00000022283
chr15-42329547-42330452	ENSMUSG00000022283
chr19-46587629-46588533	ENSMUSG00000022369
chr19-46598541-46599436	ENSMUSG00000022369
chr19-46618152-46619012	ENSMUSG00000022369
chr19-46622808-46623691	ENSMUSG00000022369
chr19-46624078-46624796	ENSMUSG00000022369
chr19-46587629-46588533	ENSMUSG00000022370
chr19-46598541-46599436	ENSMUSG00000022370
chr19-46618152-46619012	ENSMUSG00000022370
chr19-46622808-46623691	ENSMUSG00000022370
chr19-46624078-46624796	ENSMUSG00000022370
chr3-51952053-51952806	ENSMUSG00000022389
chr3-52511337-52512200	ENSMUSG00000022389
chr3-51748663-51749368	ENSMUSG00000022391
chr3-26638940-26639815	ENSMUSG00000022428
chr3-26640663-26641226	ENSMUSG00000022428
chr4-128341084-128341996	ENSMUSG00000022435
chr4-128877352-128878184	ENSMUSG00000022435
chr4-12906563-12907467	ENSMUSG00000022435
chr5-143003953-143004887	ENSMUSG00000022462
chr5-143048041-143048933	ENSMUSG00000022462
chr5-143346240-143347079	ENSMUSG00000022462
chr5-24732881-24733740	ENSMUSG00000022468
chr6-127446113-127446989	ENSMUSG00000022490
chr11-118254262-118255127	ENSMUSG00000022494
chr11-118327187-118328115	ENSMUSG00000022494
chr11-118436177-118437091	ENSMUSG00000022494
chr11-118458936-118459819	ENSMUSG00000022494
chr11-115445059-115445812	ENSMUSG00000022496
chr11-107682390-107683317	ENSMUSG00000022505
chr11-107903826-107904728	ENSMUSG00000022505
chr10-119884288-119885097	ENSMUSG00000022534
chr2-74130150-74130883	ENSMUSG00000022552
chr2-74160965-74161882	ENSMUSG00000022554
chr2-7577971-7578876	ENSMUSG00000022559
chr2-7577971-7578876	ENSMUSG00000022560
chr2-74036181-74037026	ENSMUSG00000022561
chr2-74036181-74037026	ENSMUSG00000022562
chr2-7180461-7181330	ENSMUSG00000022568
chr2-71851932-71852824	ENSMUSG00000022568
chr2-71976399-71977278	ENSMUSG00000022568
chr2-58579657-58580541	ENSMUSG00000022582
chr2-58661940-58662843	ENSMUSG00000022582
chr2-58773601-58774507	ENSMUSG00000022582
chr2-59204582-59205136	ENSMUSG00000022582
chr2-59660921-59661842	ENSMUSG00000022582
chr2-55468850-55469724	ENSMUSG00000022587
chr2-55473690-55474577	ENSMUSG00000022587
chr2-55479828-55480750	ENSMUSG00000022587
chr2-55535207-55536084	ENSMUSG00000022587
chr2-55595980-55596875	ENSMUSG00000022587
chr2-56024768-56025703	ENSMUSG00000022587
chr19-47635091-47635827	ENSMUSG00000022604
chr19-47750429-47751235	ENSMUSG00000022604
chr19-47974533-47975315	ENSMUSG00000022604
chr4-63643989-63644884	ENSMUSG00000022619
chr4-6365169-6366081	ENSMUSG00000022619
chr4-63665443-63666294	ENSMUSG00000022620
chr4-65892316-65893056	ENSMUSG00000022621
chr4-66378412-66379369	ENSMUSG00000022621
chr5-113485327-113486226	ENSMUSG00000022635
chr5-113536683-113537588	ENSMUSG00000022635
chr18-3495219-3496087	ENSMUSG00000022651
chr18-35059556-35060463	ENSMUSG00000022651
chr17-60303059-60303927	ENSMUSG00000022661
chr17-61691016-61691922	ENSMUSG00000022661
chr17-61764846-61765759	ENSMUSG00000022661
chr17-6202079-6202832	ENSMUSG00000022661
